,Crop.Group,Variety,Field.Defined.Name,Application.Area.ha,Product.Name,Status,Actual.Issued.Date,Quantity,Units,Rate.per.Application.Area.ha
2970,Wheat Winter,Duxford,A64 Field.0412,16.09,Sparticus Xpro,Completed,2013-06-03,16.09,L,1
2974,Wheat Winter,Duxford,A64 Field.0412,32.18,Spray,Completed,2013-06-03,32.18,ha,1
2957,Wheat Winter,Duxford,A64 Field.0412,16.09,Combine,Completed,2013-08-20,16.09,ha,1
2977,Wheat Winter,Duxford,A64 Field.0412,16.09,Wheat,Completed,2013-08-20,130.984,t,8.14
571,Barley Winter,Cassia,A64 Field.0412,16.09,Cassia WB,Completed,2013-09-15,3126.772,kg,194.33
572,Barley Winter,Cassia,A64 Field.0412,16.09,Combi Drill,Completed,2013-09-15,16.09,ha,1
586,Barley Winter,Cassia,A64 Field.0412,16.09,Roll,Completed,2013-09-15,16.09,ha,1
595,Barley Winter,Cassia,A64 Field.0412,16.09,Sumo,Completed,2013-09-15,16.09,ha,1
585,Barley Winter,Cassia,A64 Field.0412,16.09,Liberator,Completed,2013-09-27,9.654,L,0.6
588,Barley Winter,Cassia,A64 Field.0412,16.09,Spray,Completed,2013-09-27,16.09,ha,1
566,Barley Winter,Cassia,A64 Field.0412,16.09,3C Chlormequat 720,Completed,2013-10-17,11.263,L,0.7
580,Barley Winter,Cassia,A64 Field.0412,16.09,Karate 2.5 WG,Completed,2013-10-17,1.839,kg,0.11
583,Barley Winter,Cassia,A64 Field.0412,16.09,LI-700,Completed,2013-10-17,8.045,L,0.5
589,Barley Winter,Cassia,A64 Field.0412,16.09,Spray,Completed,2013-10-17,16.09,ha,1
574,Barley Winter,Cassia,A64 Field.0412,16.09,Fert Spread,Completed,2014-02-27,16.09,ha,1
594,Barley Winter,Cassia,A64 Field.0412,16.09,Sulphur +,Completed,2014-02-27,2239.792,kg,139.2
564,Barley Winter,Cassia,A64 Field.0412,16.09,34.5%n,Completed,2014-03-23,3700.7,kg,230
575,Barley Winter,Cassia,A64 Field.0412,16.09,Fert Spread,Completed,2014-03-23,16.09,ha,1
567,Barley Winter,Cassia,A64 Field.0412,16.09,3C Chlormequat 750,Completed,2014-04-11,24.135,L,1.5
578,Barley Winter,Cassia,A64 Field.0412,16.09,Headland Manganese 15%,Completed,2014-04-11,49.485,L,3.08
579,Barley Winter,Cassia,A64 Field.0412,16.09,Justice,Completed,2014-04-11,2.011,L,0.13
581,Barley Winter,Cassia,A64 Field.0412,16.09,Kayak,Completed,2014-04-11,9.196,L,0.57
582,Barley Winter,Cassia,A64 Field.0412,16.09,Kendo,Completed,2014-04-11,1.609,L,0.1
584,Barley Winter,Cassia,A64 Field.0412,16.09,LI-700,Completed,2014-04-11,7.357,L,0.46
590,Barley Winter,Cassia,A64 Field.0412,16.09,Spray,Completed,2014-04-11,16.09,ha,1
568,Barley Winter,Cassia,A64 Field.0412,16.09,Ally Max SX,Completed,2014-04-29,402.25,g,25
577,Barley Winter,Cassia,A64 Field.0412,16.09,Gala,Completed,2014-04-29,11.036,L,0.69
587,Barley Winter,Cassia,A64 Field.0412,16.09,Siltra Xpro,Completed,2014-04-29,9.654,L,0.6
591,Barley Winter,Cassia,A64 Field.0412,16.09,Spray,Completed,2014-04-29,16.09,ha,1
596,Barley Winter,Cassia,A64 Field.0412,16.09,Terpal,Completed,2014-04-29,16.186,L,1.01
565,Barley Winter,Cassia,A64 Field.0412,16.09,34.5%n,Completed,2014-05-02,2799.66,kg,174
576,Barley Winter,Cassia,A64 Field.0412,16.09,Fert Spread,Completed,2014-05-02,16.09,ha,1
569,Barley Winter,Cassia,A64 Field.0412,16.09,Azural,Completed,2014-07-11,32.18,L,2
