"","Crop.Group","Variety","Field.Defined.Name","Application.Area.ha","Product.Name","Status","Actual.Issued.Date","Quantity","Units","Rate.per.Application.Area.ha"
"5592","Wheat Winter","Winter Wheat","Hill Side.4442",5.48,"Spray","Completed Not Confirmed","01/05/2012","5.48","ha","1"
"5593","Wheat Winter","Winter Wheat","Hill Side.4442",5.48,"Spray","Completed","15/10/2011","5.48","ha","1"
"5594","Wheat Winter","Winter Wheat","Hill Side.4442",5.48,"Spray","Completed","21/03/2012","5.48","ha","1"
"5595","Wheat Winter","Winter Wheat","Hill Side.4442",5.48,"Spray","Completed","24/04/2012","5.48","ha","1"
"5596","Wheat Winter","Winter Wheat","Hill Side.4442",5.48,"Spray","Completed","25/05/2012","5.48","ha","1"
"5597","Wheat Winter","Winter Wheat","Hill Side.4442",5.48,"Spray","Completed","02/06/2012","5.48","ha","1"
"5598","Wheat Winter","Winter Wheat","Hill Side.4442",5.48,"Sprays for 2011/12 season","Completed","24/07/2012","-18.375","GBP","-3.35"
"5599","Wheat Winter","Winter Wheat","Hill Side.4442",5.48,"Stabilan 700","Completed Not Confirmed","01/05/2012","3.288","L","0.6"
"5600","Wheat Winter","Winter Wheat","Hill Side.4442",5.48,"Tempo","Completed Not Confirmed","01/05/2012","1.096","L","0.2"
"5601","Wheat Winter","Winter Wheat","Hill Side.4442",5.48,"Wheat","Completed","18/09/2012","40.065","t","7.31"
