"","Crop.Group","Variety","Field.Defined.Name","Application.Area.ha","Product.Name","Status","Actual.Issued.Date","Quantity","Units","Rate.per.Application.Area.ha"
"400","Barley Winter","Barley Winter","Quarry 3.8304",5,"Siltra Xpro","Completed","19/04/2012","2.998","L","0.6"
"401","Barley Winter","Barley Winter","Quarry 3.8304",5,"Siltra Xpro","Completed","22/05/2012","1.998","L","0.4"
"402","Barley Winter","Barley Winter","Quarry 3.8304",5,"Spray","Completed","15/10/2011","5","ha","1"
"403","Barley Winter","Barley Winter","Quarry 3.8304",10,"Spray","Completed","27/10/2011","10","ha","1"
"404","Barley Winter","Barley Winter","Quarry 3.8304",5,"Spray","Completed","06/03/2012","5","ha","1"
"405","Barley Winter","Barley Winter","Quarry 3.8304",5,"Spray","Completed","19/04/2012","5","ha","1"
"406","Barley Winter","Barley Winter","Quarry 3.8304",5,"Spray","Completed","22/05/2012","5","ha","1"
"407","Barley Winter","Barley Winter","Quarry 3.8304",5,"Spray","Completed","13/07/2012","5","ha","1"
"408","Barley Winter","Barley Winter","Quarry 3.8304",5,"Sprays for 2011/12 season","Completed","24/07/2012","-16.765","GBP","-3.35"
"409","Barley Winter","Barley Winter","Quarry 3.8304",5,"Spread Manure","Completed","08/08/2012","5","ha","1"
"410","Barley Winter","Barley Winter","Quarry 3.8304",5,"Spryte Aqua","Completed","13/07/2012","2.5","L","0.5"
"411","Barley Winter","Barley Winter","Quarry 3.8304",5,"Terpal","Completed","22/05/2012","5","L","1"
"1171","Barley Winter","Volume","Quarry 3.8304",5,"34.5%n","Completed","07/04/2017","1100","kg","220"
"1172","Barley Winter","Volume","Quarry 3.8304",5,"34.5%n","Completed","27/04/2017","950","kg","190"
"1173","Barley Winter","Volume","Quarry 3.8304",5,"Barley-Feed","Completed","18/07/2017","41.542","t","8.31"
"1174","Barley Winter","Volume","Quarry 3.8304",5,"BASF 3C Chlormequat 750","Completed","31/10/2016","3.522","L","0.7"
"1175","Barley Winter","Volume","Quarry 3.8304",5,"BASF 3C Chlormequat 750","Completed","25/03/2017","10","L","2"
"1176","Barley Winter","Volume","Quarry 3.8304",5,"Clayton Spigot","Completed","31/10/2016","1.761","L","0.35"
"1177","Barley Winter","Volume","Quarry 3.8304",5,"Clayton Spigot","Completed","25/03/2017","1.5","L","0.3"
"1178","Barley Winter","Volume","Quarry 3.8304",5,"Combine","Completed","18/07/2017","5","ha","1"
"1179","Barley Winter","Volume","Quarry 3.8304",5,"Fert Spread","Completed","26/08/2016","5","ha","1"
"1180","Barley Winter","Volume","Quarry 3.8304",5,"Fert Spread","Completed","21/02/2017","5","ha","1"
"1181","Barley Winter","Volume","Quarry 3.8304",5,"Fert Spread","Completed","13/03/2017","5","ha","1"
"1182","Barley Winter","Volume","Quarry 3.8304",5,"Fert Spread","Completed","07/04/2017","5","ha","1"
"1183","Barley Winter","Volume","Quarry 3.8304",5,"Fert Spread","Completed","27/04/2017","5","ha","1"
"1184","Barley Winter","Volume","Quarry 3.8304",5,"Karate 2.5 WG","Completed","31/10/2016","0.44","kg","0.09"
"1185","Barley Winter","Volume","Quarry 3.8304",5,"Kayak","Completed","31/10/2016","2.201","L","0.44"
"1186","Barley Winter","Volume","Quarry 3.8304",5,"Kayak","Completed","25/03/2017","3","L","0.6"
"1187","Barley Winter","Volume","Quarry 3.8304",5,"Lambdastar","Completed","18/05/2017","0.264","L","0.05"
"1188","Barley Winter","Volume","Quarry 3.8304",5,"LI-700","Completed","31/10/2016","2.642","L","0.53"
"1189","Barley Winter","Volume","Quarry 3.8304",5,"Liberator","Completed","06/10/2016","3","L","0.6"
"1190","Barley Winter","Volume","Quarry 3.8304",5,"MOP","Completed","13/03/2017","920.187","kg","184.04"
"1191","Barley Winter","Volume","Quarry 3.8304",5,"Ploughing","Completed","05/09/2016","5","ha","1"
"1192","Barley Winter","Volume","Quarry 3.8304",5,"Roll","Completed","23/09/2016","5","ha","1"
"1193","Barley Winter","Volume","Quarry 3.8304",5,"Siltra Xpro","Completed","22/04/2017","3","L","0.6"
"1194","Barley Winter","Volume","Quarry 3.8304",5,"Siltra Xpro","Completed","18/05/2017","3","L","0.6"
"1195","Barley Winter","Volume","Quarry 3.8304",5,"Spray","Completed","06/10/2016","5","ha","1"
"1196","Barley Winter","Volume","Quarry 3.8304",5,"Spray","Completed","31/10/2016","5","ha","1"
"1197","Barley Winter","Volume","Quarry 3.8304",5,"Spray","Completed","25/03/2017","5","ha","1"
"1198","Barley Winter","Volume","Quarry 3.8304",5,"Spray","Completed","22/04/2017","5","ha","1"
"1199","Barley Winter","Volume","Quarry 3.8304",5,"Spray","Completed","18/05/2017","5","ha","1"
"1200","Barley Winter","Volume","Quarry 3.8304",5,"Starane XL","Completed","22/04/2017","5","L","1"
"1201","Barley Winter","Volume","Quarry 3.8304",5,"Terpal","Completed","22/04/2017","7.5","L","1.5"
"1202","Barley Winter","Volume","Quarry 3.8304",5,"TSP 46%","Completed","26/08/2016","921.153","kg","184.23"
"1203","Barley Winter","Volume","Quarry 3.8304",5,"Urea Blend 33%N 30SO3","Completed","21/02/2017","925","kg","185"
"1204","Barley Winter","Volume","Quarry 3.8304",5,"Vaderstad Drill","Completed","22/09/2016","5","ha","1"
"1205","Barley Winter","Volume","Quarry 3.8304",5,"Volume WB","Completed","22/09/2016","5","ha","1"
"1206","Barley Winter","Volume","Quarry 3.8304",5,"Watkins 4m Press","Completed","12/09/2016","5","ha","1"
"2386","Rape Winter","Palmedor","Quarry 3.8304",5,"34.5%n","Completed","28/08/2012","575","kg","115"
"2387","Rape Winter","Palmedor","Quarry 3.8304",5,"34.5%n","Completed","02/04/2013","1800","kg","360"
"2388","Rape Winter","Palmedor","Quarry 3.8304",5,"34.5%n","Completed","01/05/2013","575","kg","115"
"2389","Rape Winter","Palmedor","Quarry 3.8304",10,"Advance 66","Completed","20/10/2012","0","L","0"
"2390","Rape Winter","Palmedor","Quarry 3.8304",5,"Azural","Completed","26/07/2013","16.584","L","3.32"
"2391","Rape Winter","Palmedor","Quarry 3.8304",5,"Boron 15%","Completed","20/04/2013","9.095","L","1.82"
"2392","Rape Winter","Palmedor","Quarry 3.8304",5,"Centium 360 CS","Completed","24/08/2012","0.957","L","0.19"
"2393","Rape Winter","Palmedor","Quarry 3.8304",5,"Combi Drill","Completed","21/08/2012","5","ha","1"
"2394","Rape Winter","Palmedor","Quarry 3.8304",5,"Combine","Completed","13/08/2013","5","ha","1"
"2395","Rape Winter","Palmedor","Quarry 3.8304",5,"Fert Spread","Completed","28/08/2012","5","ha","1"
"2396","Rape Winter","Palmedor","Quarry 3.8304",2,"Fert Spread","Completed","25/10/2012","2","ha","1"
"2397","Rape Winter","Palmedor","Quarry 3.8304",5,"Fert Spread","Completed","19/02/2013","5","ha","1"
"2398","Rape Winter","Palmedor","Quarry 3.8304",5,"Fert Spread","Completed","02/04/2013","5","ha","1"
"2399","Rape Winter","Palmedor","Quarry 3.8304",5,"Fert Spread","Completed","01/05/2013","5","ha","1"
"2400","Rape Winter","Palmedor","Quarry 3.8304",10,"Fusilade Max","Completed","20/10/2012","9.571","L","0.96"
"2401","Rape Winter","Palmedor","Quarry 3.8304",10,"Harvesan","Completed","20/10/2012","4","L","0.4"
"2402","Rape Winter","Palmedor","Quarry 3.8304",5,"Harvesan","Completed","20/04/2013","2","L","0.4"
"2403","Rape Winter","Palmedor","Quarry 3.8304",5,"Kendo","Completed","03/06/2013","0.75","L","0.15"
"2404","Rape Winter","Palmedor","Quarry 3.8304",5,"Naspar TDI","Completed","24/08/2012","10.528","L","2.11"
"2405","Rape Winter","Palmedor","Quarry 3.8304",5,"Osr","Completed","13/08/2013","20.079","t","4.02"
"2406","Rape Winter","Palmedor","Quarry 3.8304",5,"Palmador OSR","Completed","21/08/2012","14.5","kg","2.9"
"2407","Rape Winter","Palmedor","Quarry 3.8304",10,"Permasect C","Completed","20/10/2012","2.5","L","0.25"
"2408","Rape Winter","Palmedor","Quarry 3.8304",5,"Pig Fym","Completed","08/08/2012","50","t","10"
"2409","Rape Winter","Palmedor","Quarry 3.8304",5,"Pod Stik","Completed","26/07/2013","5","L","1"
"2410","Rape Winter","Palmedor","Quarry 3.8304",5,"Proline","Completed","03/06/2013","3","L","0.6"
"2411","Rape Winter","Palmedor","Quarry 3.8304",2,"Sluxx","Completed","25/10/2012","14","kg","7"
"2412","Rape Winter","Palmedor","Quarry 3.8304",5,"Spray","Completed","24/08/2012","5","ha","1"
"2413","Rape Winter","Palmedor","Quarry 3.8304",10,"Spray","Completed","20/10/2012","10","ha","1"
"2414","Rape Winter","Palmedor","Quarry 3.8304",5,"Spray","Completed","20/04/2013","5","ha","1"
"2415","Rape Winter","Palmedor","Quarry 3.8304",5,"Spray","Completed","03/06/2013","5","ha","1"
"2416","Rape Winter","Palmedor","Quarry 3.8304",5,"Spray","Completed","26/07/2013","5","ha","1"
"2417","Rape Winter","Palmedor","Quarry 3.8304",5,"sprays rebate 2012","Completed","10/01/2013","-46.198","GBP","-9.24"
"2418","Rape Winter","Palmedor","Quarry 3.8304",5,"Spread Manure","Completed","08/08/2012","5","ha","1"
"2419","Rape Winter","Palmedor","Quarry 3.8304",5,"Sulphur +","Completed","19/02/2013","700","kg","140"
"2420","Rape Winter","Palmedor","Quarry 3.8304",5,"Sumo","Completed","21/08/2012","5","ha","1"
"2421","Rape Winter","Palmedor","Quarry 3.8304",5,"Tempt","Completed","28/08/2012","25","kg","5"
"4409","Wheat Winter","JB Diego","Quarry 3.8304",5,"34.5%n","Completed","07/03/2011","887.108","kg","177.42"
"4410","Wheat Winter","JB Diego","Quarry 3.8304",5,"34.5%n","Completed","20/04/2011","1000","kg","200"
"4411","Wheat Winter","JB Diego","Quarry 3.8304",5,"34.5%n","Completed","17/05/2011","931.966","kg","186.39"
"4412","Wheat Winter","JB Diego","Quarry 3.8304",5,"34.5%n","Completed","09/04/2014","1300","kg","260"
"4413","Wheat Winter","JB Diego","Quarry 3.8304",5,"34.5%n","Completed","05/05/2014","870","kg","174"
"4414","Wheat Winter","JB Diego","Quarry 3.8304",5,"3C Chlormequat 720","Completed","27/04/2011","3","L","0.6"
"4415","Wheat Winter","JB Diego","Quarry 3.8304",5,"3C Chlormequat 750","Completed","13/03/2014","8","L","1.6"
"4416","Wheat Winter","JB Diego","Quarry 3.8304",5,"3C Chlormequat 750","Completed","30/04/2014","2.771","L","0.55"
"4417","Wheat Winter","JB Diego","Quarry 3.8304",5,"Ally Max SX","Completed","27/04/2011","100.634","g","20.13"
"4418","Wheat Winter","JB Diego","Quarry 3.8304",5,"Ally Max SX","Completed","30/04/2014","125","g","25"
"4419","Wheat Winter","JB Diego","Quarry 3.8304",5,"Attract","Completed","29/09/2013","25","kg","5"
"4420","Wheat Winter","JB Diego","Quarry 3.8304",0.5,"Azural","Completed","22/08/2013","2","L","4"
"4421","Wheat Winter","JB Diego","Quarry 3.8304",5,"Brutus","Completed","19/05/2011","7.415","L","1.48"
"4422","Wheat Winter","JB Diego","Quarry 3.8304",5,"Cherokee","Completed","07/04/2011","4.5","L","0.9"
"4423","Wheat Winter","JB Diego","Quarry 3.8304",5,"Cherokee","Completed","13/03/2014","7.5","L","1.5"
"4424","Wheat Winter","JB Diego","Quarry 3.8304",5,"Combi Drill","Completed","23/09/2010","5","ha","1"
"4425","Wheat Winter","JB Diego","Quarry 3.8304",5,"Combi Drill","Completed","24/09/2013","5","ha","1"
"4426","Wheat Winter","JB Diego","Quarry 3.8304",5,"Combine","Completed","09/09/2011","5","ha","1"
"4427","Wheat Winter","JB Diego","Quarry 3.8304",5,"Combine","Completed","23/08/2014","5","ha","1"
"4428","Wheat Winter","JB Diego","Quarry 3.8304",5,"Diego Ww","Completed","23/09/2010","785","kg","157"
"4429","Wheat Winter","JB Diego","Quarry 3.8304",5,"Fert Spread","Completed","04/03/2011","5","ha","1"
"4430","Wheat Winter","JB Diego","Quarry 3.8304",5,"Fert Spread","Completed","07/03/2011","5","ha","1"
"4431","Wheat Winter","JB Diego","Quarry 3.8304",5,"Fert Spread","Completed","20/04/2011","5","ha","1"
"4432","Wheat Winter","JB Diego","Quarry 3.8304",5,"Fert Spread","Completed","17/05/2011","5","ha","1"
"4433","Wheat Winter","JB Diego","Quarry 3.8304",5,"Fert Spread","Completed","05/03/2014","5","ha","1"
"4434","Wheat Winter","JB Diego","Quarry 3.8304",5,"Fert Spread","Completed","09/04/2014","5","ha","1"
"4435","Wheat Winter","JB Diego","Quarry 3.8304",5,"Fert Spread","Completed","05/05/2014","5","ha","1"
"4436","Wheat Winter","JB Diego","Quarry 3.8304",5,"Firefly","Completed","21/06/2011","4.879","L","0.98"
"4437","Wheat Winter","JB Diego","Quarry 3.8304",5,"Gala","Completed","27/04/2011","2.5","L","0.5"
"4438","Wheat Winter","JB Diego","Quarry 3.8304",5,"Gala","Completed","30/04/2014","2.771","L","0.55"
"4439","Wheat Winter","JB Diego","Quarry 3.8304",5,"Hallmark With Zeon Technology","Completed","19/05/2011","0.248","L","0.05"
"4440","Wheat Winter","JB Diego","Quarry 3.8304",5,"Headland Manganese 15%","Completed","13/03/2014","15.378","L","3.08"
"4441","Wheat Winter","JB Diego","Quarry 3.8304",5,"JB Diego WW","Completed","24/09/2013","944.924","kg","188.98"
"4442","Wheat Winter","JB Diego","Quarry 3.8304",5,"Justice","Completed","19/05/2011","0.63","L","0.13"
"4443","Wheat Winter","JB Diego","Quarry 3.8304",5,"Justice","Completed","13/03/2014","0.625","L","0.13"
"4444","Wheat Winter","JB Diego","Quarry 3.8304",5,"Kendo","Completed","13/03/2014","0.5","L","0.1"
"4445","Wheat Winter","JB Diego","Quarry 3.8304",5,"Kendo","Completed","16/06/2014","0.5","L","0.1"
"4446","Wheat Winter","JB Diego","Quarry 3.8304",5,"Liberator","Completed","27/09/2010","2.95","L","0.59"
"4447","Wheat Winter","JB Diego","Quarry 3.8304",5,"Liberator","Completed","27/09/2013","3","L","0.6"
"4448","Wheat Winter","JB Diego","Quarry 3.8304",5,"MOP","Completed","04/03/2011","863.596","kg","172.72"
"4449","Wheat Winter","JB Diego","Quarry 3.8304",5,"Osiris P","Completed","16/06/2014","5","L","1"
"4450","Wheat Winter","JB Diego","Quarry 3.8304",5,"Plough/h","Completed","01/08/2010","5","ha","1"
"4451","Wheat Winter","JB Diego","Quarry 3.8304",5,"Ploughing","Completed","24/09/2013","5","ha","1"
"4452","Wheat Winter","JB Diego","Quarry 3.8304",5,"Power Harrow","Completed","24/09/2013","5","ha","1"
"4453","Wheat Winter","JB Diego","Quarry 3.8304",5,"Proline","Completed","27/04/2011","1.8","L","0.36"
"4454","Wheat Winter","JB Diego","Quarry 3.8304",5,"Roll","Completed","24/09/2010","5","ha","1"
"4455","Wheat Winter","JB Diego","Quarry 3.8304",5,"Roll","Completed","24/09/2013","5","ha","1"
"4456","Wheat Winter","JB Diego","Quarry 3.8304",5,"Sparticus Xpro","Completed","30/04/2014","4.988","L","1"
"4457","Wheat Winter","JB Diego","Quarry 3.8304",5,"Sparticus Xpro","Completed","30/05/2014","6.125","L","1.23"
"4458","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","27/09/2010","5","ha","1"
"4459","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","07/04/2011","5","ha","1"
"4460","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","27/04/2011","5","ha","1"
"4461","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","19/05/2011","5","ha","1"
"4462","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","21/06/2011","5","ha","1"
"4463","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","29/06/2011","5","ha","1"
"4464","Wheat Winter","JB Diego","Quarry 3.8304",0.5,"Spray","Completed","22/08/2013","0.5","ha","1"
"4465","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","27/09/2013","5","ha","1"
"4466","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","13/03/2014","5","ha","1"
"4467","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","30/04/2014","5","ha","1"
"4468","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","30/05/2014","5","ha","1"
"4469","Wheat Winter","JB Diego","Quarry 3.8304",5,"Spray","Completed","16/06/2014","5","ha","1"
"4470","Wheat Winter","JB Diego","Quarry 3.8304",5,"Sprays rebate 2017- 18","Completed","29/09/2011","-29.403","GBP","-5.88"
"4471","Wheat Winter","JB Diego","Quarry 3.8304",5,"Sulphur +","Completed","05/03/2014","696.02","kg","139.2"
"4472","Wheat Winter","JB Diego","Quarry 3.8304",5,"Sven","Completed","29/06/2011","0.88","L","0.18"
"4473","Wheat Winter","JB Diego","Quarry 3.8304",5,"Vivid","Completed","27/04/2011","1.5","L","0.3"
"4474","Wheat Winter","JB Diego","Quarry 3.8304",5,"Wheat","Completed","09/09/2011","58.74","t","11.75"
"4475","Wheat Winter","JB Diego","Quarry 3.8304",5,"Wheat","Completed","23/08/2014","40.804","t","8.16"
"5167","Wheat Winter","Reflection","Quarry 3.8304",5,"34.5%n","Completed","31/03/2016","1300","kg","260"
"5168","Wheat Winter","Reflection","Quarry 3.8304",5,"34.5%n","Completed","06/05/2016","900","kg","180"
"5169","Wheat Winter","Reflection","Quarry 3.8304",5,"Adexar","Completed","23/06/2016","0.243","L","0.05"
"5170","Wheat Winter","Reflection","Quarry 3.8304",5,"BASF 3C Chlormequat 750","Completed","01/04/2016","8","L","1.6"
"5171","Wheat Winter","Reflection","Quarry 3.8304",5,"BASF 3C Chlormequat 750","Completed","05/05/2016","3","L","0.6"
"5172","Wheat Winter","Reflection","Quarry 3.8304",5,"Bravo 500","Completed","01/04/2016","5","L","1"
"5173","Wheat Winter","Reflection","Quarry 3.8304",5,"Chlorthalis","Completed","05/05/2016","5","L","1"
"5174","Wheat Winter","Reflection","Quarry 3.8304",5,"Chlorthalis","Completed","27/05/2016","5","L","1"
"5175","Wheat Winter","Reflection","Quarry 3.8304",5,"Combine","Completed","26/08/2016","5","ha","1"
"5176","Wheat Winter","Reflection","Quarry 3.8304",5,"cropspray 11e","Completed","16/05/2016","5","L","1"
"5177","Wheat Winter","Reflection","Quarry 3.8304",5,"Fathom","Completed","16/05/2016","5","L","1"
"5178","Wheat Winter","Reflection","Quarry 3.8304",5,"Fathom","Completed","23/06/2016","4.857","L","0.97"
"5179","Wheat Winter","Reflection","Quarry 3.8304",5,"Fert Spread","Completed","30/01/2016","5","ha","1"
"5180","Wheat Winter","Reflection","Quarry 3.8304",5,"Fert Spread","Completed","29/02/2016","5","ha","1"
"5181","Wheat Winter","Reflection","Quarry 3.8304",5,"Fert Spread","Completed","31/03/2016","5","ha","1"
"5182","Wheat Winter","Reflection","Quarry 3.8304",5,"Fert Spread","Completed","06/05/2016","5","ha","1"
"5183","Wheat Winter","Reflection","Quarry 3.8304",5,"Firefly 155","Completed","05/05/2016","5.583","L","1.12"
"5184","Wheat Winter","Reflection","Quarry 3.8304",5,"Firefly 155","Completed","23/06/2016","6.25","L","1.25"
"5185","Wheat Winter","Reflection","Quarry 3.8304",5,"Headland Cereal Plus","Completed","05/05/2016","7.5","kg","1.5"
"5186","Wheat Winter","Reflection","Quarry 3.8304",5,"Imtrex","Completed","27/05/2016","5","L","1"
"5187","Wheat Winter","Reflection","Quarry 3.8304",5,"Justice","Completed","01/04/2016","0.625","L","0.13"
"5188","Wheat Winter","Reflection","Quarry 3.8304",5,"Kendo","Completed","01/04/2016","0.47","L","0.09"
"5189","Wheat Winter","Reflection","Quarry 3.8304",5,"Kendo","Completed","27/05/2016","0.5","L","0.1"
"5190","Wheat Winter","Reflection","Quarry 3.8304",5,"Kendo","Completed","23/06/2016","0.486","L","0.1"
"5191","Wheat Winter","Reflection","Quarry 3.8304",5,"LI-700","Completed","01/04/2016","2.5","L","0.5"
"5192","Wheat Winter","Reflection","Quarry 3.8304",5,"Liberator","Completed","10/10/2015","3","L","0.6"
"5193","Wheat Winter","Reflection","Quarry 3.8304",5,"MOP","Completed","30/01/2016","699.632","kg","139.93"
"5194","Wheat Winter","Reflection","Quarry 3.8304",5,"Osiris P","Completed","27/05/2016","5","L","1"
"5195","Wheat Winter","Reflection","Quarry 3.8304",5,"Osiris P","Completed","23/06/2016","0.376","L","0.08"
"5196","Wheat Winter","Reflection","Quarry 3.8304",5,"Reflection WW","Completed","03/10/2015","514.794","kg","102.96"
"5197","Wheat Winter","Reflection","Quarry 3.8304",5,"Spray","Completed","10/10/2015","5","ha","1"
"5198","Wheat Winter","Reflection","Quarry 3.8304",5,"Spray","Completed","01/04/2016","5","ha","1"
"5199","Wheat Winter","Reflection","Quarry 3.8304",5,"Spray","Completed","05/05/2016","5","ha","1"
"5200","Wheat Winter","Reflection","Quarry 3.8304",5,"Spray","Completed","16/05/2016","5","ha","1"
"5201","Wheat Winter","Reflection","Quarry 3.8304",5,"Spray","Completed","27/05/2016","5","ha","1"
"5202","Wheat Winter","Reflection","Quarry 3.8304",5,"Spray","Completed","23/06/2016","5","ha","1"
"5203","Wheat Winter","Reflection","Quarry 3.8304",5,"Spray rebate 15-16","Completed","31/07/2016","-18.756","GBP","-3.75"
"5204","Wheat Winter","Reflection","Quarry 3.8304",5,"Starane XL","Completed","01/04/2016","7.844","L","1.57"
"5205","Wheat Winter","Reflection","Quarry 3.8304",5,"Sumo","Completed","27/09/2015","5","ha","1"
"5206","Wheat Winter","Reflection","Quarry 3.8304",5,"Terpal","Completed","27/05/2016","3.75","L","0.75"
"5207","Wheat Winter","Reflection","Quarry 3.8304",5,"Topik","Completed","16/05/2016","0.625","L","0.13"
"5208","Wheat Winter","Reflection","Quarry 3.8304",5,"Urea Blend 33%N 30SO3","Completed","29/02/2016","750","kg","150"
"5209","Wheat Winter","Reflection","Quarry 3.8304",5,"Vaderstad Drill","Completed","03/10/2015","5","ha","1"
"5210","Wheat Winter","Reflection","Quarry 3.8304",5,"Wheat","Completed","26/08/2016","41.445","t","8.29"
