"","Crop.Group","Variety","Field.Defined.Name","Application.Area.ha","Product.Name","Status","Actual.Issued.Date","Quantity","Units","Rate.per.Application.Area.ha"
"412","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"34.5%n","Completed","25/02/2012","1538.74","kg","203"
"413","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"34.5%n","Completed","05/04/2012","1440.2","kg","190"
"414","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"34.5%n","Completed","30/04/2012","871.7","kg","115"
"415","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"3C Chlormequat 720","Completed","06/03/2012","17.055","L","2.25"
"416","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Ally Max SX","Completed","19/04/2012","189.5","g","25"
"417","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Azural","Completed","13/07/2012","22.74","L","3"
"418","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Barley-Feed","Completed","31/07/2012","61.888","t","8.16"
"419","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Cassia WB","Completed","26/09/2011","1341.66","kg","177"
"420","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Clayton Spigot","Completed","06/03/2012","2.274","L","0.3"
"421","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Combi Drill","Completed","26/09/2011","7.58","ha","1"
"422","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Combine","Completed","27/07/2012","7.58","ha","1"
"423","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Fert Spread","Completed","23/02/2012","7.58","ha","1"
"424","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Fert Spread","Completed","25/02/2012","7.58","ha","1"
"425","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Fert Spread","Completed","05/04/2012","7.58","ha","1"
"426","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Fert Spread","Completed","30/04/2012","7.58","ha","1"
"427","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Gala","Completed","19/04/2012","3.79","L","0.5"
"428","Barley Winter","Barley Winter","Quarry 4.8191",15.16,"Hallmark With Zeon Technology","Completed","27/10/2011","0.758","L","0.05"
"429","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Hallmark With Zeon Technology","Completed","22/05/2012","0.379","L","0.05"
"430","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Headland Manganese 15%","Completed","06/03/2012","42.271","L","5.58"
"431","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"LI-700","Completed","06/03/2012","3.79","L","0.5"
"432","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Liberator","Completed","15/10/2011","4.548","L","0.6"
"433","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"MOP","Completed","23/02/2012","1288.6","kg","170"
"434","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Pig Fym","Completed","08/08/2012","151.6","t","20"
"435","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Ploughing","Completed","21/09/2011","7.58","ha","1"
"436","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Roll","Completed","27/09/2011","7.58","ha","1"
"437","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Siltra Xpro","Completed","19/04/2012","4.544","L","0.6"
"438","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Siltra Xpro","Completed","22/05/2012","3.03","L","0.4"
"439","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Spray","Completed","15/10/2011","7.58","ha","1"
"440","Barley Winter","Barley Winter","Quarry 4.8191",15.16,"Spray","Completed","27/10/2011","15.16","ha","1"
"441","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Spray","Completed","06/03/2012","7.58","ha","1"
"442","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Spray","Completed","19/04/2012","7.58","ha","1"
"443","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Spray","Completed","22/05/2012","7.58","ha","1"
"444","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Spray","Completed","13/07/2012","7.58","ha","1"
"445","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Sprays for 2011/12 season","Completed","24/07/2012","-25.416","GBP","-3.35"
"446","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Spread Manure","Completed","08/08/2012","7.58","ha","1"
"447","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Spryte Aqua","Completed","13/07/2012","3.79","L","0.5"
"448","Barley Winter","Barley Winter","Quarry 4.8191",7.58,"Terpal","Completed","22/05/2012","7.58","L","1"
"1207","Barley Winter","Volume","Quarry 4.8191",7.58,"34.5%n","Completed","07/04/2017","1667.6","kg","220"
"1208","Barley Winter","Volume","Quarry 4.8191",7.58,"34.5%n","Completed","27/04/2017","1440.2","kg","190"
"1209","Barley Winter","Volume","Quarry 4.8191",7.58,"Barley-Feed","Completed","18/07/2017","62.978","t","8.31"
"1210","Barley Winter","Volume","Quarry 4.8191",7.58,"BASF 3C Chlormequat 750","Completed","31/10/2016","5.34","L","0.7"
"1211","Barley Winter","Volume","Quarry 4.8191",7.58,"BASF 3C Chlormequat 750","Completed","25/03/2017","15.16","L","2"
"1212","Barley Winter","Volume","Quarry 4.8191",7.58,"Clayton Spigot","Completed","31/10/2016","2.67","L","0.35"
"1213","Barley Winter","Volume","Quarry 4.8191",7.58,"Clayton Spigot","Completed","25/03/2017","2.274","L","0.3"
"1214","Barley Winter","Volume","Quarry 4.8191",7.58,"Combine","Completed","18/07/2017","7.58","ha","1"
"1215","Barley Winter","Volume","Quarry 4.8191",7.58,"Fert Spread","Completed","26/08/2016","7.58","ha","1"
"1216","Barley Winter","Volume","Quarry 4.8191",7.58,"Fert Spread","Completed","21/02/2017","7.58","ha","1"
"1217","Barley Winter","Volume","Quarry 4.8191",7.58,"Fert Spread","Completed","13/03/2017","7.58","ha","1"
"1218","Barley Winter","Volume","Quarry 4.8191",7.58,"Fert Spread","Completed","07/04/2017","7.58","ha","1"
"1219","Barley Winter","Volume","Quarry 4.8191",7.58,"Fert Spread","Completed","27/04/2017","7.58","ha","1"
"1220","Barley Winter","Volume","Quarry 4.8191",7.58,"Karate 2.5 WG","Completed","31/10/2016","0.667","kg","0.09"
"1221","Barley Winter","Volume","Quarry 4.8191",7.58,"Kayak","Completed","31/10/2016","3.337","L","0.44"
"1222","Barley Winter","Volume","Quarry 4.8191",7.58,"Kayak","Completed","25/03/2017","4.548","L","0.6"
"1223","Barley Winter","Volume","Quarry 4.8191",7.58,"Lambdastar","Completed","18/05/2017","0.4","L","0.05"
"1224","Barley Winter","Volume","Quarry 4.8191",7.58,"LI-700","Completed","31/10/2016","4.005","L","0.53"
